,Unnamed: 0,Unnamed: 0.1,img_id,x0,y0,x1,y1,text,2020-10-18_2239,2020-10-18_2239_bin,2020-10-15_2308,2020-10-15_2308_bin,2020-10-18_2239_dist,2020-10-18_2239_bin_dist,2020-10-15_2308_dist,2020-10-15_2308_bin_dist
1946,1946,1946,1946,0.7427083333333333,0.8037037037037037,0.7895833333333333,0.8361111111111111,GVO7390,,,,,7,7,7,7
1947,1947,1947,1947,0.1890625,0.7851851851851852,0.2395833333333333,0.8185185185185185,GWQ7181,,,,,7,7,7,7
1948,1948,1948,1948,0.9098958333333332,0.8453703703703703,0.9635416666666666,0.8851851851851852,HHP9487,tdSah,,E4ET,ueap,7,7,6,7
1949,1949,1949,1949,0.215625,0.7648148148148148,0.2625,0.7962962962962963,PUV7302,nica,ay10,dido,,7,6,7,7
1950,1950,1950,1950,0.1421875,0.8305555555555556,0.21197916666666666,0.8731481481481482,HBZ5426,,,,,7,7,7,7
1951,1951,1951,1951,0.7666666666666667,0.812962962962963,0.8140625,0.8453703703703704,PUQ2567,,,,,7,7,7,7
1952,1952,1952,1952,0.4583333333333333,0.3537037037037037,0.4963541666666666,0.3768518518518518,HJI2997,,,,,7,7,7,7
1953,1953,1953,1953,0.175,0.7166666666666667,0.2171875,0.7435185185185186,PUF0585,ratEs,,,Éis,7,7,7,7
1954,1954,1954,1954,0.8385416666666666,0.8833333333333333,0.9098958333333332,0.9277777777777776,GSK0170,,nm,SR0TD,,7,7,5,7
1955,1955,1955,1955,0.21875,0.4148148148148148,0.2765625,0.4490740740740741,OWT9291,,aVFEDAO,,,7,7,7,7
1956,1956,1956,1956,0.2984375,0.35185185185185186,0.3359375,0.375,PUB8659,TR,ETA,nõeio,,7,7,7,7
1957,1957,1957,1957,0.7463541666666667,0.8731481481481481,0.80625,0.9175925925925924,HFE1508,EEEta,nºIXEDB,,,6,7,7,7
1958,1958,1958,1958,0.7651041666666667,0.8092592592592592,0.8135416666666667,0.8472222222222222,OLQ4774,,,,,7,7,7,7
1959,1959,1959,1959,0.06458333333333334,0.8435185185185186,0.1359375,0.8842592592592593,HLZ7841,AZ7EI,,,,5,7,7,7
1960,1960,1960,1960,0.14739583333333334,0.8009259259259259,0.20104166666666667,0.8333333333333334,OQP9555,,,UIT,,7,7,7,7
1961,1961,1961,1961,0.815625,0.8546296296296296,0.878125,0.8981481481481481,GZH5138,,,Essa,eOGITP,7,7,7,7
1962,1962,1962,1962,0.18958333333333333,0.4194444444444445,0.2473958333333333,0.4555555555555556,ERK0196,FRCUIES,,FETUIRS,,6,7,7,7
1963,1963,1963,1963,0.6005208333333333,0.4287037037037037,0.6552083333333333,0.4657407407407407,FUT1986,FÚNIASS,FUT1936,FUMIASS,FUYTdas,6,1,5,5
1964,1964,1964,1964,0.7984375,0.8629629629629629,0.8583333333333334,0.9027777777777778,GOS3297,,,,,7,7,7,7
1965,1965,1965,1965,0.05833333333333333,0.850925925925926,0.12395833333333335,0.8925925925925926,OLT3730,afia,,Tia,EX2aJ,7,7,6,7
1966,1966,1966,1966,0.8557291666666667,0.9101851851851852,0.9348958333333331,0.9694444444444444,HLB7161,,,,,7,7,7,7
1967,1967,1967,1967,0.8307291666666666,0.8888888888888888,0.9052083333333332,0.9462962962962962,OLX3155,LX3755,CL355,X355,CLXYSiss,2,3,3,6
1968,1968,1968,1968,0.5744791666666667,0.512962962962963,0.6416666666666666,0.5537037037037037,HNE8355,ANEBARO,ij,AREGREE,,5,7,6,7
1969,1969,1969,1969,0.75625,0.825925925925926,0.8104166666666667,0.8629629629629629,GQA1936,,ITR,,íATO,7,7,7,6
1970,1970,1970,1970,0.7802083333333333,0.8324074074074074,0.8374999999999999,0.8722222222222222,OQN7240,DVIAD,Das7240,Dor724D,,7,3,4,7
1971,1971,1971,1971,0.6958333333333333,0.4842592592592593,0.7687499999999999,0.5314814814814814,GXY0938,MTV,,,,7,7,7,7
1972,1972,1972,1972,0.7828125,0.8212962962962963,0.8322916666666667,0.8564814814814815,GCP1011,EFD,CEEqn,EEEID,craDre,7,6,7,7
1973,1973,1973,1973,0.5848958333333333,0.35648148148148145,0.6223958333333333,0.3833333333333333,HKJ5870,,,,RT,7,7,7,7
1974,1974,1974,1974,0.5963541666666666,0.4490740740740741,0.6614583333333333,0.487037037037037,OQP0388,,DSTRA,,do,7,7,7,7
1975,1975,1975,1975,0.9026041666666668,0.799074074074074,0.9505208333333334,0.8342592592592593,HIU6767,,,,,7,7,7,7
1976,1976,1976,1976,0.7953125,0.8416666666666667,0.8541666666666666,0.8833333333333333,HNZ8237,TE,r,HABT,MTIST,7,7,6,7
1977,1977,1977,1977,0.5973958333333333,0.4101851851851852,0.646875,0.4407407407407408,HEF8302,,,,,7,7,7,7
1978,1978,1978,1978,0.5921875,0.4027777777777778,0.6380208333333333,0.4305555555555556,GMF6891,QTEA,,,OEa,7,7,7,7
1979,1979,1979,1979,0.8317708333333333,0.8722222222222222,0.8973958333333334,0.9231481481481482,HNZ8237,Hx7ESy,,NTEar,,6,7,6,7
1980,1980,1980,1980,0.13125,0.774074074074074,0.18229166666666669,0.8074074074074074,OQL2317,,HLDNT,,,7,6,7,7
1981,1981,1981,1981,0.7635416666666667,0.8185185185185185,0.8130208333333333,0.8574074074074074,OWX1132,ICT,,,ra,7,7,7,7
1982,1982,1982,1982,0.6953125,0.4703703703703704,0.7604166666666666,0.5120370370370371,HJN2224,,,,,7,7,7,7
1983,1983,1983,1983,0.19791666666666666,0.4092592592592593,0.253125,0.4425925925925926,HYB7332,,,MNETZO,,7,7,7,7
1984,1984,1984,1984,0.8588541666666667,0.8037037037037037,0.9041666666666668,0.8361111111111111,PVB5590,,,,,7,7,7,7
1985,1985,1985,1985,0.7640625,0.8018518518518518,0.8197916666666667,0.8407407407407407,GXF1603,5ERA,,,,7,7,7,7
1986,1986,1986,1986,0.2015625,0.7527777777777778,0.2447916666666667,0.7814814814814814,HGR1955,,ATA,,,7,7,7,7
1987,1987,1987,1987,0.7510416666666667,0.8074074074074075,0.8052083333333334,0.8342592592592594,HCG0037,1x33027É,EsosÉ,,LooÀ,6,7,7,7
1988,1988,1988,1988,0.7557291666666667,0.7916666666666666,0.8015625,0.825,HNQ9725,,,ENTETOS,,7,7,6,7
1989,1989,1989,1989,0.7661458333333333,0.8203703703703704,0.8145833333333333,0.8601851851851853,OQM0299,,,,,7,7,7,7
1990,1990,1990,1990,0.61875,0.3731481481481482,0.6625,0.4037037037037037,OWZ7427,,,,,7,7,7,7
1991,1991,1991,1991,0.8244791666666667,0.8898148148148148,0.8932291666666666,0.937962962962963,HKJ6527,,TMS,HKJESZ7,IKSESZ7,7,7,3,5
1992,1992,1992,1992,0.7567708333333333,0.43703703703703706,0.8260416666666666,0.4842592592592593,GTD7914,ETESAaia,leTIEtA,,,7,7,7,7
1993,1993,1993,1993,0.8828125,0.8231481481481482,0.9354166666666668,0.8601851851851852,HOH7392,,,,,7,7,7,7
1994,1994,1994,1994,0.3182291666666667,0.3435185185185185,0.35677083333333337,0.3685185185185185,HDK1927,,,,,7,7,7,7
1995,1995,1995,1995,0.17708333333333334,0.837037037037037,0.2380208333333333,0.8796296296296297,HML7732,,,Br,,7,7,7,7
1996,1996,1996,1996,0.8822916666666667,0.8953703703703704,0.9552083333333332,0.9472222222222222,HIO9665,,,,MICSEES,7,7,7,6
1997,1997,1997,1997,0.784375,0.8916666666666667,0.8401041666666668,0.9324074074074076,HAK4420,Edep,FIGcrp,VaKddpy,ILERTITA,7,7,6,8
1998,1998,1998,1998,0.21458333333333326,0.43703703703703706,0.27447916666666666,0.475,HLJ3822,,,,,7,7,7,7
1999,1999,1999,1999,0.7609375,0.8138888888888889,0.8125,0.8527777777777777,HID5732,,I4IDZ,,,7,6,7,7
2000,2000,2000,2000,0.2552083333333333,0.7472222222222222,0.2953125,0.7731481481481481,HLY8517,,,WHLESNTT,HAIA,7,7,6,6
2001,2001,2001,2001,0.8140625,0.4972222222222222,0.878125,0.5407407407407407,HEA2914,,,FEITA,21,7,7,6,5
2002,2002,2002,2002,0.9067708333333332,0.8351851851851851,0.9588541666666668,0.8666666666666666,OWJ8517,DETFRIO,LOST17,LISESSY,,7,5,7,7
2003,2003,2003,2003,0.3015625,0.3731481481481482,0.34479166666666666,0.3990740740740741,PUA0580,,,,,7,7,7,7
2004,2004,2004,2004,0.4640625,0.3731481481481482,0.5067708333333333,0.400925925925926,HJI2997,,,,,7,7,7,7
2005,2005,2005,2005,0.8703125,0.9111111111111112,0.9473958333333334,0.9675925925925926,HKR1725,,,,,7,7,7,7
2006,2006,2006,2006,0.05416666666666667,0.8722222222222222,0.11875,0.9120370370370372,HFC9865,,,,,7,7,7,7
2007,2007,2007,2007,0.7515625,0.8166666666666667,0.8026041666666667,0.8490740740740741,GVO7390,,,,,7,7,7,7
2008,2008,2008,2008,0.6630208333333333,0.45,0.7229166666666667,0.4861111111111111,HEF8302,,,,,7,7,7,7
2009,2009,2009,2009,0.8390625,0.8601851851851852,0.9026041666666668,0.9027777777777778,HMZ1237,,,HTD77,,7,7,5,7
2010,2010,2010,2010,0.20364583333333333,0.7703703703703704,0.2484375,0.799074074074074,OLT3730,,ALA,QLINTA,CITA,7,6,6,6
2011,2011,2011,2011,0.8489583333333334,0.8064814814814815,0.8989583333333334,0.8425925925925926,PVA3005,,,,,7,7,7,7
2012,2012,2012,2012,0.91875,0.8925925925925926,0.9776041666666666,0.9314814814814816,HBZ1864,,,,,7,7,7,7
2013,2013,2013,2013,0.2270833333333333,0.4138888888888889,0.2927083333333333,0.45,HIF4404,,TSEEIA,MIT,EITON,7,7,6,6
2014,2014,2014,2014,0.7541666666666667,0.7972222222222223,0.8010416666666667,0.8314814814814815,HIO9665,,,,,7,7,7,7
2015,2015,2015,2015,0.9083333333333332,0.8351851851851851,0.9583333333333334,0.8703703703703703,HEW2232,Ee,Fuxias,lTt,fax,6,7,7,7
2016,2016,2016,2016,0.2385416666666667,0.7888888888888889,0.2916666666666667,0.8240740740740741,HBZ5426,,,,,7,7,7,7
2017,2017,2017,2017,0.5364583333333334,0.36203703703703705,0.5755208333333334,0.3861111111111111,OQP0388,,,,,7,7,7,7
2018,2018,2018,2018,0.646875,0.43703703703703706,0.6947916666666667,0.4712962962962963,HLX6972,,EXE,,,7,6,7,7
2019,2019,2019,2019,0.7802083333333333,0.8231481481481482,0.8369791666666666,0.8648148148148148,HID5732,,,,,7,7,7,7
2020,2020,2020,2020,0.17395833333333333,0.8314814814814815,0.2359375,0.8703703703703703,OLT3897,aLT3837,ALT3837,LT3887,LT28587,2,2,2,4
2021,2021,2021,2021,0.29635416666666664,0.3685185185185185,0.3416666666666666,0.3972222222222223,OWT9291,,,,,7,7,7,7
2022,2022,2022,2022,0.10364583333333334,0.4666666666666667,0.19375,0.5148148148148148,HIF4404,HIF4404,PITTA,HIF4404,ITAEITA,0,6,0,7
2023,2023,2023,2023,0.175,0.7851851851851852,0.2255208333333333,0.8166666666666667,PUL2322,EsFE,,,,7,7,7,7
2024,2024,2024,2024,0.25416666666666665,0.4092592592592593,0.3098958333333333,0.4462962962962963,HNZ2566,,Hirstss,,micEES,7,6,7,7
2025,2025,2025,2025,0.046875,0.7527777777777778,0.08802083333333333,0.7796296296296297,OQL5979,,,,,7,7,7,7
2026,2026,2026,2026,0.7479166666666667,0.8601851851851852,0.796875,0.8972222222222221,HAK4420,ET,ra,Q,re,7,7,7,7
2027,2027,2027,2027,0.8151041666666666,0.8203703703703704,0.8697916666666666,0.8592592592592593,OQI4957,DO4ET,TT44907,TOET,,6,4,7,7
2028,2028,2028,2028,0.25104166666666666,0.39351851851851855,0.3046875,0.4259259259259259,OWT9291,,Prior,arEsE,DarSS,7,7,7,7
2029,2029,2029,2029,0.3421875,0.7268518518518519,0.3828125,0.7537037037037038,HMI8251,,,,,7,7,7,7
2030,2030,2030,2030,0.6911458333333333,0.4490740740740741,0.753125,0.4898148148148148,HAO9821,,,,,7,7,7,7
2031,2031,2031,2031,0.5807291666666666,0.3787037037037037,0.6197916666666666,0.4037037037037037,HHT4881,,,,,7,7,7,7
2032,2032,2032,2032,0.2,0.762962962962963,0.24270833333333336,0.7898148148148149,HMI8251,,,,,7,7,7,7
2033,2033,2033,2033,0.5994791666666667,0.4287037037037037,0.65625,0.4638888888888889,ORB5760,feio,EESC,LEO,FULLER,7,7,7,7
2034,2034,2034,2034,0.7484375,0.8277777777777777,0.8005208333333333,0.8666666666666666,HNU4577,4911837,uu5,41118,117,6,6,7,6
2035,2035,2035,2035,0.7880208333333333,0.8212962962962963,0.8390624999999999,0.8583333333333334,HKJ5129,,a,sx,ve,7,7,7,7
2036,2036,2036,2036,0.575,0.3527777777777778,0.6124999999999999,0.3796296296296297,HFU0455,,,,,7,7,7,7
2037,2037,2037,2037,0.16145833333333334,0.8148148148148148,0.2125,0.849074074074074,GYA9120,,,,,7,7,7,7
2038,2038,2038,2038,0.19895833333333326,0.7768518518518519,0.2473958333333333,0.8064814814814816,HKO9597,,,,,7,7,7,7
2039,2039,2039,2039,0.234375,0.7351851851851852,0.27447916666666666,0.7638888888888888,NXY0502,,,,,7,7,7,7
2040,2040,2040,2040,0.7244791666666667,0.8018518518518518,0.771875,0.8398148148148148,HNU4577,2,cd,DoDz,ato,7,7,7,7
2041,2041,2041,2041,0.17916666666666667,0.4453703703703704,0.2447916666666667,0.4842592592592593,HNK1653,,,,BKTOSS,7,7,7,6
2042,2042,2042,2042,0.0328125,0.8546296296296296,0.10416666666666666,0.899074074074074,OPJ4900,DP34800,UPi4smD,0PVASOO,0PFágio,3,5,6,6
2043,2043,2043,2043,0.5432291666666667,0.3648148148148148,0.5838541666666667,0.3935185185185185,HGF6953,,,ETTA,TE,7,7,7,7
2044,2044,2044,2044,0.85,0.8759259259259259,0.9161458333333332,0.924074074074074,OLQ4774,DL04174,052774,0048374,908774,3,4,5,4
2045,2045,2045,2045,0.7833333333333333,0.4787037037037037,0.8526041666666666,0.5259259259259259,NXZ8855,,,,,7,7,7,7
2046,2046,2046,2046,0.8677083333333333,0.8731481481481481,0.9291666666666666,0.9157407407407409,OYE5311,,,ka,,7,7,7,7
2047,2047,2047,2047,0.5697916666666667,0.4490740740740741,0.628125,0.4851851851851852,HLB9110,,,,NERO,7,7,7,7
2048,2048,2048,2048,0.8255208333333334,0.8814814814814815,0.9026041666666668,0.9231481481481482,GVT1774,CV,Fada,EagrA,Beiriz,6,7,7,7
2049,2049,2049,2049,0.146875,0.7620370370370371,0.19114583333333326,0.7898148148148149,HNI1011,EFE,FALE,RL,EsU,7,7,7,7
2050,2050,2050,2050,0.8010416666666667,0.8851851851851852,0.86875,0.9351851851851852,HNU4577,NUTERSO,SUEIIAA,NUERI7,2TEI7,6,7,4,6
2051,2051,2051,2051,0.8692708333333333,0.8240740740740741,0.9203125,0.8638888888888889,OWZ5208,,,,rs,7,7,7,7
2052,2052,2052,2052,0.7640625,0.8074074074074075,0.8130208333333333,0.8435185185185186,HNQ9725,,,,,7,7,7,7
2053,2053,2053,2053,0.7864583333333334,0.825925925925926,0.8364583333333334,0.8601851851851852,HKC0327,,,,,7,7,7,7
2054,2054,2054,2054,0.44114583333333335,0.3740740740740741,0.484375,0.4,OWO6398,,,,,7,7,7,7
2055,2055,2055,2055,0.8401041666666667,0.8759259259259259,0.9041666666666668,0.9203703703703704,HBM8084,,,,,7,7,7,7
2056,2056,2056,2056,0.22135416666666666,0.8185185185185185,0.2755208333333333,0.8546296296296296,PUJ9694,,,,,7,7,7,7
2057,2057,2057,2057,0.16979166666666667,0.787962962962963,0.21875,0.8203703703703704,HIM7206,,,,,7,7,7,7
2058,2058,2058,2058,0.35572916666666665,0.3592592592592593,0.39479166666666665,0.38333333333333336,HLJ3822,,,,,7,7,7,7
2059,2059,2059,2059,0.19010416666666666,0.7796296296296297,0.2375,0.8092592592592593,PUL2322,,PATO,,,7,6,7,7
2060,2060,2060,2060,0.6760416666666667,0.43333333333333335,0.7302083333333333,0.4685185185185186,HNF5386,mNFERA,aNTiCEB,ANFESB,WE,5,6,5,7
2061,2061,2061,2061,0.6942708333333333,0.4722222222222222,0.7572916666666666,0.5148148148148148,PUW0031,FU003,PUê03,FUY003,FUI03,3,3,3,4
2062,2062,2062,2062,0.296875,0.42777777777777776,0.3541666666666667,0.4657407407407407,HLX6042,,,,,7,7,7,7
2063,2063,2063,2063,0.8473958333333333,0.762962962962963,0.8859375,0.7916666666666666,HHM8979,,,,,7,7,7,7
2064,2064,2064,2064,0.7979166666666667,0.8231481481481482,0.8500000000000001,0.8592592592592593,GCP1011,ErMT,,ErTy,Cr,7,7,7,6
2065,2065,2065,2065,0.03125,0.8518518518518519,0.10260416666666666,0.900925925925926,PUL2322,PUL2022,oUL2322,,POL2322,1,1,7,1
2066,2066,2066,2066,0.7869791666666667,0.8490740740740741,0.8458333333333333,0.8898148148148148,GQA1936,,,,,7,7,7,7
2067,2067,2067,2067,0.8510416666666667,0.8768518518518519,0.9203125,0.9277777777777778,OWY4437,01X44537,OW4477,,W4,4,2,7,5
2068,2068,2068,2068,0.19791666666666666,0.7092592592592593,0.2375,0.7324074074074074,EQI8021,nas,cn,Ram,mnias,7,7,7,7
2069,2069,2069,2069,0.7776041666666667,0.8555555555555555,0.8411458333333333,0.8981481481481481,OLX3155,rsse,,arse,rose,7,7,7,7
2070,2070,2070,2070,0.7557291666666667,0.8111111111111111,0.8067708333333333,0.850925925925926,HCG0037,KX7,LIC,CÍDC,,6,7,6,7
2071,2071,2071,2071,0.29791666666666666,0.7962962962962963,0.3473958333333333,0.825925925925926,PVB5510,aAZNIO,AZEIO,AZEO,ATO,7,7,7,7
2072,2072,2072,2072,0.07135416666666666,0.8351851851851851,0.1375,0.8768518518518518,HFR8223,HF5A23,HF58273,HFP42I,HF88273,3,2,4,2
2073,2073,2073,2073,0.6177083333333333,0.3953703703703704,0.6645833333333333,0.4259259259259259,NXZ8855,,,,,7,7,7,7
2074,2074,2074,2074,0.803125,0.8731481481481481,0.8692708333333333,0.9212962962962964,OLX3155,,DU7es,UE3,,7,7,6,7
2075,2075,2075,2075,0.8307291666666666,0.4379629629629629,0.9015625,0.4888888888888889,HHJ8897,,,,,7,7,7,7
2076,2076,2076,2076,0.060416666666666674,0.837037037037037,0.1265625,0.8768518518518519,HLQ8827,HLOSAAI,,HLOEEOI,HÃO262,5,7,5,5
2077,2077,2077,2077,0.18541666666666667,0.7842592592592592,0.2338541666666667,0.8148148148148148,OQP9555,,,,,7,7,7,7
2078,2078,2078,2078,0.2046875,0.4379629629629629,0.26666666666666666,0.4777777777777778,HMY0945,CLUGLTO,METOSOS,LTL,merdas,7,7,7,7
2079,2079,2079,2079,0.03958333333333333,0.8453703703703703,0.10989583333333333,0.887962962962963,OQP1077,,,,ra,7,7,7,7
2080,2080,2080,2080,0.06666666666666668,0.4712962962962962,0.13385416666666666,0.5111111111111111,HCG2567,,,,,7,7,7,7
2081,2081,2081,2081,0.315625,0.7675925925925926,0.3614583333333333,0.7962962962962963,OLT3897,,,khExu,,7,7,7,7
2082,2082,2082,2082,0.29375,0.7777777777777778,0.340625,0.8064814814814815,PUJ9694,,,,,7,7,7,7
2083,2083,2083,2083,0.6098958333333333,0.3824074074074074,0.6614583333333333,0.4166666666666667,GTD7914,,,,,7,7,7,7
2084,2084,2084,2084,0.6072916666666667,0.412962962962963,0.65625,0.4444444444444445,GMF6891,5TB,,,,7,7,7,7
2085,2085,2085,2085,0.31666666666666665,0.7240740740740741,0.3572916666666667,0.7490740740740741,OPO2166,,,,,7,7,7,7
2086,2086,2086,2086,0.2921875,0.3759259259259259,0.3348958333333333,0.4018518518518519,KLY8163,,,,,7,7,7,7
2087,2087,2087,2087,0.8317708333333333,0.8574074074074074,0.8911458333333333,0.8962962962962963,HKJ5129,MTE,,ET,,7,7,7,7
2088,2088,2088,2088,0.8505208333333333,0.8824074074074074,0.9213541666666666,0.9342592592592592,HLC2352,,,Í,Í,7,7,7,7
2089,2089,2089,2089,0.86875,0.8888888888888888,0.9359375,0.9351851851851852,HKC0327,MEET,ET,CG,xP,7,7,6,7
2090,2090,2090,2090,0.2296875,0.7527777777777778,0.2713541666666667,0.7796296296296297,HLY8517,,iaIT,,,7,7,7,7
2091,2091,2091,2091,0.6411458333333333,0.4240740740740741,0.69375,0.4518518518518518,OQB9377,,,,,7,7,7,7
2092,2092,2092,2092,0.5479166666666667,0.3990740740740741,0.596875,0.4314814814814815,HOB2421,,,,,7,7,7,7
2093,2093,2093,2093,0.765625,0.8064814814814815,0.8114583333333333,0.8407407407407407,HBM7683,Pesra,Lero,,,7,7,7,7
2094,2094,2094,2094,0.11197916666666667,0.5240740740740739,0.20260416666666667,0.5759259259259258,HBY6045,HETEDAS,,HETEDAS,,6,7,6,7
2095,2095,2095,2095,0.8151041666666666,0.8574074074074074,0.8765624999999999,0.9,HDU1111,HU71,,,,4,7,7,7
2096,2096,2096,2096,0.7484375,0.8324074074074074,0.7973958333333333,0.8694444444444445,OWK7798,,,,,7,7,7,7
2097,2097,2097,2097,0.21666666666666667,0.4555555555555556,0.28541666666666665,0.4962962962962963,HBY6045,ESTES,,EETEDAS,,7,7,7,7
2098,2098,2098,2098,0.9208333333333332,0.8101851851851852,0.9729166666666668,0.8500000000000001,HIU6767,,,,,7,7,7,7
2099,2099,2099,2099,0.6697916666666667,0.4435185185185185,0.7260416666666667,0.4796296296296296,MSF0653,,,,,7,7,7,7
2100,2100,2100,2100,0.7286458333333333,0.7944444444444444,0.7791666666666667,0.8231481481481481,OXF8591,,aess,ESTA,raees,7,7,7,7
2101,2101,2101,2101,0.871875,0.9027777777777778,0.9473958333333332,0.9583333333333334,GZH5138,,,TULIO,CHIP,7,7,7,6
2102,2102,2102,2102,0.20677083333333326,0.7518518518518519,0.25260416666666663,0.7814814814814816,GYE1926,,,,,7,7,7,7
2103,2103,2103,2103,0.7921875,0.8972222222222223,0.8546875,0.9398148148148148,OQI5268,EE,DOTEsoe,,,7,7,7,7
2104,2104,2104,2104,0.7432291666666667,0.4657407407407407,0.8098958333333334,0.5101851851851852,HFU0455,,FalnTe,,,7,6,7,7
2105,2105,2105,2105,0.1984375,0.7685185185185185,0.2453125,0.7999999999999999,OQP1077,,XE,,VESIT,7,7,7,7
2106,2106,2106,2106,0.5223958333333333,0.3555555555555556,0.5609375,0.3796296296296297,HGP5420,,,,,7,7,7,7
2107,2107,2107,2107,0.60625,0.3657407407407408,0.6463541666666667,0.39351851851851855,HLN6622,,,,,7,7,7,7
2108,2108,2108,2108,0.056770833333333326,0.487037037037037,0.13541666666666666,0.5314814814814814,GUJ6361,GUIA,EUEae,CUIEEA,GUIE,5,6,6,5
2109,2109,2109,2109,0.6229166666666667,0.38796296296296295,0.6661458333333333,0.4166666666666666,HNF5386,,,,,7,7,7,7
2110,2110,2110,2110,0.640625,0.3472222222222222,0.6848958333333334,0.37777777777777777,NXX3705,,,,,7,7,7,7
2111,2111,2111,2111,0.7005208333333334,0.4518518518518518,0.7552083333333334,0.4898148148148148,HEA2914,,,,,7,7,7,7
2112,2112,2112,2112,0.8072916666666666,0.8611111111111112,0.8739583333333333,0.8990740740740741,OXF8591,DXES,Dar3631,DXtESa,Daesa,6,6,6,7
2113,2113,2113,2113,0.2640625,0.3787037037037037,0.3114583333333333,0.4074074074074073,PUH5288,,,,rt,7,7,7,7
2114,2114,2114,2114,0.5119791666666667,0.387037037037037,0.5572916666666666,0.4166666666666666,PUL2322,,,,,7,7,7,7
2115,2115,2115,2115,0.8567708333333334,0.8907407407407407,0.9255208333333332,0.9416666666666668,HDU1111,FIOCCCR,OUTIE,ETTA,EASR,7,6,7,7
2116,2116,2116,2116,0.29739583333333336,0.3703703703703704,0.3510416666666667,0.4,HIF4404,,PATAENE,mMÍFAOS,TATO,7,7,7,7
2117,2117,2117,2117,0.7692708333333333,0.8185185185185185,0.8213541666666667,0.8564814814814815,GSK0170,,,,,7,7,7,7
2118,2118,2118,2118,0.6442708333333333,0.42777777777777776,0.7036458333333333,0.4657407407407407,HKJ5870,,,à,à,7,7,7,7
2119,2119,2119,2119,0.3848958333333333,0.35185185185185186,0.4213541666666665,0.3759259259259259,HHJ9632,,,,,7,7,7,7
2120,2120,2120,2120,0.8317708333333333,0.8101851851851852,0.8786458333333333,0.8407407407407408,OPA7264,,,,,7,7,7,7
2121,2121,2121,2121,0.5984375,0.3481481481481481,0.6348958333333333,0.3740740740740741,OWZ7427,,,,,7,7,7,7
2122,2122,2122,2122,0.6057291666666667,0.3888888888888889,0.6520833333333333,0.4203703703703704,HFU0455,,,,,7,7,7,7
2123,2123,2123,2123,0.7307291666666667,0.7537037037037037,0.7755208333333333,0.7842592592592592,OWY4437,,,,,7,7,7,7
2124,2124,2124,2124,0.1375,0.8074074074074075,0.1953125,0.8425925925925927,HLZ7841,mnI7EU,,,,6,7,7,7
2125,2125,2125,2125,0.18541666666666667,0.7981481481481482,0.2364583333333333,0.8314814814814815,OQZ3274,,1X124,UOD1774,UIT77A,7,5,5,6
2126,2126,2126,2126,0.240625,0.825,0.296875,0.8620370370370369,PVB5510,PADSSIN,ENTSID,FEEM,arIn,6,7,7,7
2127,2127,2127,2127,0.13697916666666668,0.8851851851851852,0.215625,0.9342592592592592,HMZ8893,kJ,,uu,,7,7,7,7
2128,2128,2128,2128,0.7880208333333333,0.8490740740740741,0.8468749999999999,0.8962962962962964,GXQ4603,,,,,7,7,7,7
2129,2129,2129,2129,0.346875,0.32685185185185184,0.3848958333333333,0.3481481481481481,OQK2200,,,,,7,7,7,7
2130,2130,2130,2130,0.6453125,0.3731481481481482,0.6875,0.4018518518518519,HKR3051,,,,,7,7,7,7
2131,2131,2131,2131,0.2442708333333333,0.38333333333333336,0.29375,0.412962962962963,OWL2818,raca,,AIB,,7,7,7,7
2132,2132,2132,2132,0.8546875,0.8944444444444445,0.9213541666666668,0.9425925925925926,HNE3793,HNE379,NNEI79,HNEITS,ME3793,1,3,4,2
